ENTITIES,GROUPS,FAMILY,CROSS SECTION mm,Fixation,SPOOL TYPE,RM,LME PROJECTS,MATCH,Month,Month Name,QTY_Km,RC_Needs_Kg,CC_Needs_Kg,ES_mm,AV_INDEX,TOTAL_AMOUNT,LME_SALES_avg,BASIC_LME_avg,UNIT_PRICE_avg,AV_avg
COFICAB Maroc,LEONI,YBF       ,35,M-1,PRODUCED,,LME Cash M-1 + 315$,12YBF       0035,2,Feb,14.032,42.28541148024638,44.2008,4.9112,120.81551999999999,625.666449408,11.42176,11.15084,44.588544,8.61
COFICAB Maroc,LEONI,YBF       ,35,M-1,PRODUCED,,LME Cash M-1 + 315$,78YBF       0035,2,Feb,2828.114,8522.517403295717,8908.5591,989.8399000000001,24350.06154,126101.485526016,11.421760000000003,11.15084,44.588544,8.61
COFICAB Maroc,LEONI,YBF       ,35,M-1,PRODUCED,,LME Cash M-1 + 315$,9YBF       0035,2,Feb,3616.24,10897.53395177638,11391.155999999999,1265.684,31135.826399999998,161242.87635456,11.42176,11.15084,44.588544,8.61
COFICAB Maroc,LEONI,YBF       ,50,M-1,PRODUCED,,LME Cash M-1 + 315$,12YBF       0050,2,Feb,40.019999999999996,168.87626098653448,184.09199999999998,20.009999999999998,396.19800000000004,2498.8526419199998,11.42176,11.15084,62.440096,9.9
COFICAB Maroc,LEONI,YBF       ,250,M-1,PRODUCED,,LME Cash M-1 + 315$,12YBF       0250,2,Feb,2.93,59.63316901795932,67.39,7.325,89.51150000000001,859.2239064000001,11.42176,11.15084,293.25048000000004,30.55
COFICAB Maroc,LEONI,YBF       ,250,M-1,PRODUCED,,LME Cash M-1 + 315$,78YBF       0250,2,Feb,257.376,5238.275259101125,5919.648,643.4399999999999,7862.8368,75475.63554048001,11.42176,11.15084,293.25048000000004,30.55
COFICAB Maroc,LEONI,YBF       ,250,M-1,PRODUCED,,LME Cash M-1 + 315$,9YBF       0250,2,Feb,229.774,4676.502313287571,5284.802,574.435,7019.595700000001,67381.33579152002,11.42176,11.15084,293.25048000000004,30.55
COFICAB Maroc,ONE TECH,25X4AH    ,35,M-1,PURCHASED,,LME Cash M-1 + 315$ + 1% + 198€,6325X4AH    0035,2,Feb,33.897999999999996,102.15157342911857,108.4736,11.8643,778.29808,2050.92120256,11.7321,11.15153,60.502720000000004,22.96
COFICAB Maroc,ONE TECH,C3ZH      ,35,M-1,PRODUCED,,LME Cash M-1 + 315$ + 1% + 198€,63C3ZH      0035,2,Feb,281.192,809.7815446022828,899.8144000000001,98.41720000000001,4299.42568,14856.138202240001,11.7321,11.15153,52.83272,15.29
COFICAB Maroc,ONE TECH,C3ZH      ,50,M-1,PRODUCED,,LME Cash M-1 + 315$ + 1% + 198€,63C3ZH      0050,2,Feb,98.676,417.2033740406528,434.17440000000005,49.338,1786.0356000000002,6879.813078240001,11.7321,11.15153,69.72124000000001,18.1
COFICAB Maroc,ONE TECH,C3ZH      ,75,M-1,PRODUCED,,LME Cash M-1 + 315$ + 1% + 198€,63C3ZH      0075,2,Feb,66.577,421.3973639374006,479.3544,49.93275,1561.23065,7185.064406240001,11.7321,11.15153,107.92112000000002,23.45
COFICAB Maroc,ONE TECH,C4ZH      ,75,M-1,PRODUCED,,LME Cash M-1 + 315$ + 1% + 198€,63C4ZH      0075,2,Feb,44.273,280.22478473948263,301.0564,33.204750000000004,1513.6938699999998,5045.71766044,11.7321,11.15153,113.96828000000001,34.19
COFICAB Maroc,ONE TECH,FLR2X T4H ,35,M-1,PURCHASED,,LME Cash M-1 + 315$ + 1% + 198€,63FLR2X T4H 0035,2,Feb,50.329,151.6663679011773,161.05280000000002,17.61515,1155.55384,3045.0413948800006,11.7321,11.15153,60.502720000000004,22.959999999999997
COFICAB Maroc,ONE TECH,FLR2X-A   ,35,M-1,PRODUCED,,LME Cash M-1 + 315$ + 1% + 198€,63FLR2X-A   0035,2,Feb,17.005,51.24454263266745,57.136799999999994,5.95175,323.94525,994.2799012800001,11.7321,11.15153,58.46985600000001,19.05
COFICAB Maroc,ONE TECH,FLR2X-A T4,100,M-1,PRODUCED,,LME Cash M-1 + 315$ + 1% + 198€,63FLR2X-A T40100,2,Feb,10.589,89.08249520386654,101.65440000000001,10.589,474.70487,1667.3244562400002,11.7321,11.15153,157.45816000000002,44.83
COFICAB Maroc,ONE TECH,FLR2X-AT4Z,35,M-1,PURCHASED,,LME Cash M-1 + 315$ + 1% + 198€,63FLR2X-AT4Z0035,2,Feb,49.536,149.27666356082415,158.51520000000002,17.337600000000002,1137.34656,2997.0627379200005,11.7321,11.15153,60.502720000000004,22.959999999999997
COFICAB Maroc,ONE TECH,FLRY-A    ,35,M-1,PRODUCED,,LME Cash M-1 + 315$ + 1% + 198€,63FLRY-A    0035,2,Feb,111.696,336.5957326608893,357.4272,39.0936,1178.3928,5371.76445312,11.7321,11.15153,48.09272,10.55
COFICAB Maroc,ONE TECH,FLRY-B    ,400,M-1,PRODUCED,,LME Cash M-1 + 315$ + 1% + 198€,63FLRY-B    0400,2,Feb,2.766,91.11154522654522,101.2356,11.064,132.768,1320.47418276,11.7321,11.15153,477.39486000000005,48.0
COFICAB Maroc,ONE TECH,IRT2      ,35,M-1,PRODUCED,,LME Cash M-1 + 315$ + 1% + 198€,63IRT2      0035,2,Feb,293.9,823.5639437487596,940.48,102.865,2912.549,13946.354408000001,11.7321,11.15153,47.45272,9.91
COFICAB Maroc,ONE TECH,IRT2      ,75,M-1,PRODUCED,,LME Cash M-1 + 315$ + 1% + 198€,63IRT2      0075,2,Feb,16.02,101.39816708889191,115.344,12.015,289.161,1642.3883424,11.7321,11.15153,102.52112000000001,18.05
COFICAB Maroc,ONE TECH,IRT2      ,150,M-1,PRODUCED,,LME Cash M-1 + 315$ + 1% + 198€,63IRT2      0150,2,Feb,4.521,55.43708181078486,63.294,6.781499999999999,132.10361999999998,874.6751574,11.7321,11.15153,193.4694,29.22
COFICAB Maroc,ONE TECH,NF3Z      ,35,M-1,PRODUCED,,LME Cash M-1 + 315$ + 1% + 198€,63NF3Z      0035,2,Feb,40.829,117.58005449858675,130.6528,14.29015,478.51588000000004,2011.34759488,11.7321,11.15153,49.26272,11.72
COFICAB Maroc,ONE TECH,NF3Z      ,100,M-1,PRODUCED,,LME Cash M-1 + 315$ + 1% + 198€,63NF3Z      0100,2,Feb,23.967,201.6281199878241,210.9096,23.967,649.98504,3124.39755816,11.7321,11.15153,130.36248,27.12
COFICAB Maroc,PREMO,FLRY-A    ,35,M-1,PRODUCED,,LME Cash M-1 + PREMIUM (315$) + 1%,158FLRY-A    0035,2,Feb,161.205,485.7910317611971,541.6487999999999,56.42175,1692.6525,8038.66400568,11.716100000000003,11.15153,49.866096,10.5
COFICAB Maroc,SADECA,CF3CR     ,2500,M-1,PRODUCED,,LME CASH M-1 + 315$ + 1% + 198€,112CF3CR     2500,2,Feb,6.237,1319.373008767794,1496.8799999999999,155.925,3617.46,21179.005848,11.7321,11.15153,3395.704,580.0
COFICAB Maroc,SADECA,FLRY-A    ,35,M-1,PRODUCED,,LME Forward 3M (M-1) + 373€,112FLRY-A    0035,2,Feb,251.856,758.9676876973298,805.9392,88.1496,2788.04592,12066.0179904,11.511999999999999,11.135,47.9084,11.07
COFICAB Maroc,SEBN,2X4AH     ,35,M-1,PURCHASED,,WM Lower M-1 + 1%,22X4AH     0035,2,Feb,31.380000000000003,94.56358411132635,105.4368,10.983,625.4034000000001,1843.31442048,11.5511,11.5411,58.741696,19.93
COFICAB Maroc,SEBN,2X4AH     ,50,M-1,PURCHASED,,WM Lower M-1 + 1%,22X4AH     0050,2,Feb,11.5,48.62194497954371,55.199999999999996,5.75,275.195,912.81572,11.5511,11.5411,79.37528,23.93
COFICAB Maroc,SEBN,2X4BH     ,50,M-1,PURCHASED,,WM Lower M-1 + 1%,22X4BH     0050,2,Feb,34.217,144.38878116382432,164.2416,17.1085,818.8128099999999,2715.98395576,11.5511,11.5411,79.37528,23.929999999999996
COFICAB Maroc,SEBN,FL2G VW   ,1600,M-1,PURCHASED,,WM Lower M-1 + 1%,2FL2G VW   1600,2,Feb,38.678,5143.355659630533,5940.940799999999,618.848,16988.15116,85612.55243488001,11.5511,11.5411,2213.46896,439.22
COFICAB Maroc,SEBN,FL2G VW   ,2500,M-1,PURCHASED,,WM Lower M-1 + 1%,2FL2G VW   2500,2,Feb,88.633,18522.644080888258,21271.92,2215.825,58145.906989999996,303859.982102,11.5511,11.5411,3428.2940000000003,656.03
COFICAB Maroc,SEBN,FLCUMG02RY,13,M-1,PURCHASED,,WM Lower M-1 + 1%,2FLCUMG02RY0013,2,Feb,61.988,71.77490718454374,83.06392,8.058440000000001,725.8794800000001,1685.359126312,11.5511,11.5411,27.188473999999996,11.71
COFICAB Maroc,SEBN,FLR2X T4H ,50,M-1,PURCHASED,,WM Lower M-1 + 1%,2FLR2X T4H 0050,2,Feb,11.5,48.527661203027144,55.199999999999996,5.75,275.195,912.81572,11.5511,11.5411,79.37528,23.93
COFICAB Maroc,SEBN,FLR2X T4H ,75,M-1,PURCHASED,,WM Lower M-1 + 1%,2FLR2X T4H 0075,2,Feb,8.5,53.62426212983781,61.2,6.375,267.495,974.4223199999999,11.5511,11.5411,114.63792,31.47
COFICAB Maroc,SEBN,FLR2X T4H ,100,M-1,PURCHASED,,WM Lower M-1 + 1%,2FLR2X T4H 0100,2,Feb,19.872,166.5409225655864,190.7712,19.872,648.8208,2852.43800832,11.5511,11.5411,143.54056,32.65
COFICAB Maroc,SEBN,FLR2X T4H ,150,M-1,PURCHASED,,WM Lower M-1 + 1%,2FLR2X T4H 0150,2,Feb,19.262999999999998,235.3403202086029,277.3872,28.8945,761.6590199999999,3965.7863059199994,11.5511,11.5411,205.87583999999998,39.54
COFICAB Maroc,SEBN,FLR2X T4H ,250,M-1,PURCHASED,,WM Lower M-1 + 1%,2FLR2X T4H 0250,2,Feb,38.19,777.2664589746984,916.56,95.475,2130.2382000000002,12717.514416,11.5511,11.5411,333.0064,55.78
COFICAB Maroc,SEBN,FLR2X T4H ,600,M-1,PURCHASED,,WM Lower M-1 + 1%,2FLR2X T4H 0600,2,Feb,16.655,823.103133843288,959.328,99.93,1915.15845,12996.452110799999,11.5511,11.5411,780.33336,114.99
COFICAB Maroc,SEBN,FLR2X-A   ,35,M-1,PRODUCED,,WM Lower M-1 + 1%,2FLR2X-A   0035,2,Feb,391.298,1179.1759507837405,1314.76128,136.9543,4961.65864,20148.597661408,11.5511,11.5411,51.491696,12.68
COFICAB Maroc,SEBN,FLR2X-AT4Z,35,M-1,PURCHASED,,WM Lower M-1 + 1%,2FLR2X-AT4Z0035,2,Feb,16.85,50.77745035933235,56.616,5.8975,335.82050000000004,989.7975776000001,11.5511,11.5411,58.741696,19.93
COFICAB Maroc,SEBN,FLR2X-B   ,50,M-1,PRODUCED,,WM Lower M-1 + 1%,2FLR2X-B   0050,2,Feb,172.60399999999998,728.3537768945475,828.4992,86.30199999999999,2578.70376,12148.780869119999,11.5511,11.5411,70.38528,14.94
COFICAB Maroc,SEBN,FLR2X-B   ,75,M-1,PRODUCED,,WM Lower M-1 + 1%,2FLR2X-B   0075,2,Feb,24.527,154.73438555982727,176.5944,18.39525,464.29611,2504.1556838399997,11.5511,11.5411,102.09791999999999,18.93
COFICAB Maroc,SEBN,FLR2X-B   ,100,M-1,PRODUCED,,WM Lower M-1 + 1%,2FLR2X-B   0100,2,Feb,11.9,99.73012170543873,114.24,11.9,256.56399999999996,1576.1616640000002,11.5511,11.5411,132.45056,21.56
COFICAB Maroc,SEBN,FLR2X-B   ,150,M-1,PRODUCED,,WM Lower M-1 + 1%,2FLR2X-B   0150,2,Feb,18.048000000000002,220.49639719279787,259.8912,27.072000000000003,432.79104,3434.8202803199997,11.5511,11.5411,190.31583999999998,23.98
COFICAB Maroc,SEBN,FLR2X-B   ,250,M-1,PRODUCED,,WM Lower M-1 + 1%,2FLR2X-B   0250,2,Feb,11.399999999999999,232.01983849990995,273.6,28.5,425.2199999999999,3585.60096,11.5511,11.5411,314.5264,37.3
COFICAB Maroc,SEBN,FLR2X-B   ,600,M-1,PRODUCED,,WM Lower M-1 + 1%,2FLR2X-B   0600,2,Feb,1.46,72.15434256446716,84.096,8.76,131.77960000000002,1103.1809056,11.5511,11.5411,755.60336,90.26
COFICAB Maroc,SEBN,FLR2X-C   ,1000,M-1,PURCHASED,,WM Lower M-1 + 1%,2FLR2X-C   1000,2,Feb,21.678,1842.9341326230292,2081.088,216.78,4454.612220000001,28493.4678168,11.5511,11.5411,1314.3956,205.49
COFICAB Maroc,SEBN,FLRY-A    ,35,M-1,PRODUCED,,WM Lower M-1 + 1%,2FLRY-A    0035,2,Feb,11377.593,34286.359867429506,38228.71248,3982.15755,64966.05603,506549.736757728,11.5511,11.541099999999998,44.521696,5.71
COFICAB Maroc,SEBN,FLRY-A SN ,35,M-1,PURCHASED,,WM Lower M-1 + 1%,2FLRY-A SN 0035,2,Feb,14.054,40.43102517140035,47.22144,4.9189,107.37256,652.832135584,11.5511,11.5411,46.451696,7.64
COFICAB Maroc,SEBN,FLRY-B    ,50,M-1,PRODUCED,,WM Lower M-1 + 1%,2FLRY-B    0050,2,Feb,2771.437,11694.90050274208,13302.8976,1385.7185,17543.19621,171206.29667736,11.5511,11.5411,61.775279999999995,6.33
COFICAB Maroc,SEBN,FLRY-B    ,75,M-1,PRODUCED,,WM Lower M-1 + 1%,2FLRY-B    0075,2,Feb,466.924,2945.700584789693,3361.8528,350.193,3945.5077999999994,42778.60567808,11.5511,11.5411,91.61792,8.45
COFICAB Maroc,SEBN,FLRY-B    ,100,M-1,PRODUCED,,WM Lower M-1 + 1%,2FLRY-B    0100,2,Feb,801.369,6716.019151341658,7693.1424,801.369,6963.89661,95828.15378663999,11.5511,11.5411,119.58056,8.69
COFICAB Maroc,SEBN,FLRY-B    ,150,M-1,PRODUCED,,WM Lower M-1 + 1%,2FLRY-B    0150,2,Feb,426.836,5214.74956738614,6146.4384,640.254,4486.04636,75484.17096224,11.5511,11.5411,176.84583999999998,10.51
COFICAB Maroc,SEBN,FLRY-B    ,250,M-1,PRODUCED,,WM Lower M-1 + 1%,2FLRY-B    0250,2,Feb,644.275,13112.68258329206,15462.6,1610.6875,10231.087000000001,188841.12586,11.5511,11.5411,293.1064,15.88
COFICAB Maroc,SEBN,FLRY-B    ,400,M-1,PRODUCED,,WM Lower M-1 + 1%,2FLRY-B    0400,2,Feb,173.234,5706.296972442276,6652.1856,692.936,5067.0945,81907.15558415999,11.5511,11.5411,472.81224,29.25
COFICAB Maroc,SEBN,FLRY-B    ,600,M-1,PRODUCED,,WM Lower M-1 + 1%,2FLRY-B    0600,2,Feb,40.564,2004.7046245103052,2336.4864000000002,243.38400000000001,1777.10884,28766.096895040002,11.5511,11.5411,709.15336,43.81
COFICAB Maroc,SEBN,VWYW      ,1000,M-1,PURCHASED,,WM Lower M-1 + 1%,2VWYW      1000,2,Feb,3.186,270.85469815190385,305.856,31.86,336.98321999999996,3869.9564616000002,11.5511,11.5411,1214.6756,105.77
COFICAB Maroc,SEBN,VWYW      ,1600,M-1,PURCHASED,,WM Lower M-1 + 1%,2VWYW      1600,2,Feb,6.264,832.9794677058188,962.1504,100.224,935.6536800000001,12049.54916544,11.5511,11.5411,1923.6189599999998,149.37000000000003
COFICAB Maroc,SEWS-E,A3ZH      ,35,M-1,PRODUCED,,LME Forward 3M (M-1) + 192$ + 112€ PSA,20A3ZH      0035,2,Feb,94.73,272.8050788079826,293.663,33.1555,767.313,4118.301492999999,11.410999999999998,11.135,43.47409999999999,8.1
COFICAB Maroc,SEWS-E,A3ZH      ,35,M-1,PRODUCED,,LME Forward 3M (M-1) + 192$ + 112€ PSA,47A3ZH      0035,2,Feb,105.169,302.8674900576029,326.0239,36.80915,851.8688999999999,4572.1276229,11.410999999999998,11.135,43.47409999999999,8.1
COFICAB Maroc,SEWS-E,A4ZZ      ,800,M-1,PURCHASED,,LME Cash M-1 + 192$ + 112€ RSA,20A4ZZ      0800,2,Feb,26.815,1745.9549343592278,2059.392,214.52,6724.6657000000005,30257.338083999995,11.426999999999996,11.15153,1128.3736,250.78
COFICAB Maroc,SEWS-E,A4ZZ      ,800,M-1,PURCHASED,,LME Cash M-1 + 192$ + 112€ RSA,28A4ZZ      0800,2,Feb,2.1,136.73337170070403,161.28,16.8,526.638,2369.58456,11.426999999999998,11.15153,1128.3736,250.78
COFICAB Maroc,SEWS-E,A4ZZ      ,4000,M-1,PURCHASED,,LME Cash M-1 + 192$ + 112€ RSA,28A4ZZ      4000,2,Feb,111.401,37134.25787409565,38990.35,4456.04,79641.68891,525184.41836,11.426999999999998,11.15153,4714.36,714.91
COFICAB Maroc,SEWS-E,C6        ,50,M-1,PURCHASED,,LME Forward 3M (M-1) + 192$ + 112€ PSA,47C6        0050,2,Feb,239.484,1012.5413761071759,1125.5748,119.742,23392.797120000003,36236.7311628,11.410999999999998,11.135,151.3117,97.68
COFICAB Maroc,SEWS-E,CF4CR     ,3500,M-1,PURCHASED,,LME Cash M-1 + 192$ + 112€ RSA,20CF4CR     3500,2,Feb,15.139,4550.646160156333,4995.87,529.865,12364.62686,69452.43334999999,11.426999999999998,11.15153,4587.65,816.74
COFICAB Maroc,SEWS-E,CF4CR     ,3500,M-1,PURCHASED,,LME Cash M-1 + 192$ + 112€ RSA,28CF4CR     3500,2,Feb,7.599,2284.1905126512966,2507.67,265.965,6206.40726,34861.55235,11.426999999999998,11.15153,4587.65,816.74
COFICAB Maroc,SEWS-E,COFFLEX   ,600,M-1,PRODUCED,,LME CASH M-1 + 315$ + 1% + 112€,47COFFLEX   0600,2,Feb,29.625,1483.2032241300199,1706.4,177.75,4306.29,24179.19504,11.6461,11.15153,816.17536,145.36
COFICAB Maroc,SEWS-E,COFFLEX-C ,7000,M-1,PURCHASED,,LME CASH M-1 + 315$ + 1% + 112€,47COFFLEX-C 7000,2,Feb,16.747,10196.020467539784,11253.984,1172.29,33988.0365,165053.05956239998,11.646099999999999,11.15153,9855.679199999999,2029.5
COFICAB Maroc,SEWS-E,EBSZ      ,900,M-1,PURCHASED,,LME Forward 3M (M-1) + 192$ + 112€ PSA,20EBSZ      0900,2,Feb,7.481999999999999,602.6741287992932,642.3297,67.338,1216.4235600000002,8546.047766699998,11.410999999999998,11.135,1142.2143499999997,162.58
COFICAB Maroc,SEWS-E,EBSZ      ,1500,M-1,PURCHASED,,LME Forward 3M (M-1) + 192$ + 112€ PSA,20EBSZ      1500,2,Feb,11.876,1456.110086616122,1514.19,178.14,2942.63528,20221.057369999995,11.410999999999996,11.135,1702.6824999999997,247.78
COFICAB Maroc,SEWS-E,EBSZ      ,2000,M-1,PURCHASED,,LME Forward 3M (M-1) + 192$ + 112€ PSA,28EBSZ      2000,2,Feb,27.058999999999997,4789.7021895980915,4965.3265,541.18,9244.166169999999,65903.50686149999,11.410999999999996,11.135,2435.5485,341.62999999999994
COFICAB Maroc,SEWS-E,EBSZ      ,3000,M-1,PURCHASED,,LME Forward 3M (M-1) + 192$ + 112€ PSA,28EBSZ      3000,2,Feb,54.222,14037.400926719436,14569.4514,1626.66,28424.79906,194676.80898539996,11.410999999999998,11.134999999999998,3590.3656999999994,524.23
COFICAB Maroc,SEWS-E,EBSZ      ,4000,M-1,PURCHASED,,LME Forward 3M (M-1) + 192$ + 112€ PSA,28EBSZ      4000,2,Feb,8.868,3171.9188725748136,3257.4824399999998,354.72,9371.43636,46542.56848284,11.410999999999998,11.135,5248.37263,1056.77
COFICAB Maroc,SEWS-E,FHL2G-C   ,5000,M-1,PURCHASED,,LME CASH M-1 + 315$ + 1% + 112€,28FHL2G-C   5000,2,Feb,17.605999999999998,7625.103648764003,8450.88,880.3,28430.87304,126850.66660799998,11.646099999999999,11.151530000000001,7204.967999999999,1614.84
COFICAB Maroc,SEWS-E,FHLR2G-C  ,4000,M-1,PURCHASED,,LME CASH M-1 + 315$ + 1% + 112€,28FHLR2G-C  4000,2,Feb,3.999,1333.0212227763532,1535.616,159.96,4770.6070500000005,22654.5445476,11.646099999999999,11.15153,5665.0524,1192.95
COFICAB Maroc,SEWS-E,FHLR91XC91,500,M-1,PRODUCED,,LME CASH M-1 + 315$ + 1% + 112€,47FHLR91XC910500,2,Feb,70.687,4017.8490800000004,4721.8916,353.435,32841.1802,87832.80196275999,11.646099999999999,11.15153,1242.55948,464.6
COFICAB Maroc,SEWS-E,FHLR91XC91,5000,M-1,PURCHASED,,LME CASH M-1 + 315$ + 1% + 112€,47FHLR91XC915000,2,Feb,7.989000000000001,3982.6513450105463,4274.115,399.45,18818.32917,68595.0998715,11.646099999999999,11.15153,8586.1935,2355.53
COFICAB Maroc,SEWS-E,FLR2X-A   ,50,M-1,PRODUCED,,LME CASH M-1 + 315$ + 1% + 112€,47FLR2X-A   0050,2,Feb,169.171,715.2541786203817,812.0208,84.5855,2392.07794,11848.95337888,11.646099999999999,11.15153,70.04128,14.14
COFICAB Maroc,SEWS-E,G3ZH      ,1000,M-1,PRODUCED,,LME Forward 3M (M-1) + 192$ + 112€ PSA,20G3ZH      1000,2,Feb,90.744,7348.36506195245,8166.96,907.44,14465.50104,107658.68159999998,11.410999999999998,11.135,1186.3999999999999,159.41
COFICAB Maroc,SEWS-E,G4ZH      ,1000,M-1,PRODUCED,,LME Forward 3M (M-1) + 192$ + 112€ PSA,20G4ZH      1000,2,Feb,63.257,5122.493263730121,5693.13,632.57,9723.233470000001,74687.53989999999,11.410999999999998,11.135,1180.6999999999998,153.71
COFICAB Maroc,SEWS-E,H4        ,1000,M-1,PRODUCED,,LME Forward 3M (M-1) + 192$ + 112€ PSA,20H4        1000,2,Feb,7.734,626.2961094921077,696.06,77.34,2602.80036,10545.541019999999,11.410999999999998,11.135,1363.5299999999997,336.54
COFICAB Maroc,SEWS-E,H4ZH      ,1600,M-1,PRODUCED,,LME Forward 3M (M-1) + 192$ + 112€ PSA,20H4ZH      1600,2,Feb,2.062,267.71885414461985,294.866,32.992,673.4492,4038.165125999999,11.410999999999998,11.135,1958.3729999999996,326.6
COFICAB Maroc,SEWS-E,H4ZH      ,2000,M-1,PRODUCED,,LME Forward 3M (M-1) + 192$ + 112€ PSA,20H4ZH      2000,2,Feb,5.017,785.6791335472449,903.06,100.34,2029.07548,12333.893139999998,11.410999999999996,11.135,2458.4199999999996,404.44
COFICAB Maroc,SEWS-E,H4ZH      ,2500,M-1,PRODUCED,,LME Forward 3M (M-1) + 192$ + 112€ PSA,20H4ZH      2500,2,Feb,34.81,6934.66648337322,7936.68,870.25,18321.8954,108887.35088,11.410999999999998,11.135,3128.0479999999993,526.34
COFICAB Maroc,SEWS-E,H4ZH      ,3500,M-1,PURCHASED,,LME Forward 3M (M-1) + 192$ + 112€ PSA,20H4ZH      3500,2,Feb,3.157,948.9655807922284,1041.81,110.495,2107.80262,13995.896529999996,11.410999999999998,11.135,4433.289999999999,667.66
COFICAB Maroc,SEWS-E,HCF4BR    ,600,M-1,PRODUCED,,LME CASH M-1 + 315$ + 1% + 112€,47HCF4BR    0600,2,Feb,88.396,4425.628091145898,5091.609600000001,530.376,12925.112280000001,72222.50684255999,11.646099999999999,11.15153,817.0565721212121,146.24121212121213
COFICAB Maroc,SEWS-E,R6Y       ,50,M-1,PURCHASED,,LME Cash M-1 + 192$ + 112€ RSA,28R6Y       0050,2,Feb,43.72,184.84795082657834,192.36800000000002,21.86,5302.7988000000005,7500.987936,11.426999999999998,11.15153,171.5688,121.29
COFICAB Maroc,SULIMET,A2        ,35,3M-1,PRODUCED,,LME Cash 3M-1 + 315$ + 1% + 163€,69A2        0035,2,Feb,13.995,40.30393910037731,43.384499999999996,4.89825,117.55799999999999,531.1944999,9.5342,9.00780333333333,37.95602,8.4
COFICAB Maroc,SULIMET,A3Z       ,35,3M-2,PRODUCED,,LME Cash 3M-2 + 373€ RSA,69A3Z       0035,2,Feb,166.691,480.03960088231213,508.40754999999996,58.34185,1671.9107299999998,6263.8477216,9.032,8.659,37.5776,10.03
COFICAB Maroc,SULIMET,A3Z       ,100,3M-2,PRODUCED,,LME Cash 3M-2 + 373€ RSA,69A3Z       0100,2,Feb,40.150999999999996,337.77989091797576,345.29859999999996,40.150999999999996,943.5485,4062.2854552,9.032,8.659,101.1752,23.5
COFICAB Maroc,SULIMET,FLR2X-A   ,50,3M-1,PRODUCED,,LME Cash 3M-1 + 315$ + 1% + 163€,69FLR2X-A   0050,2,Feb,30.825000000000003,130.3279525212552,135.63000000000002,15.412500000000001,570.5707500000001,1863.6942960000003,9.5342,9.00780333333333,60.46048,18.51
COFICAB Maroc,SULIMET,FLR2X-B   ,75,3M-1,PRODUCED,,LME Cash 3M-1 + 315$ + 1% + 163€,69FLR2X-B   0075,2,Feb,16.803,106.00570312560762,110.8998,12.60225,410.49729,1467.83816316,9.5342,9.00780333333333,87.35571999999999,24.43
COFICAB Maroc,SULIMET,FLR2X-B   ,150,3M-1,PRODUCED,,LME Cash 3M-1 + 315$ + 1% + 163€,69FLR2X-B   0150,2,Feb,29.378999999999998,358.9297236883426,376.0512,44.0685,1133.1480299999998,4718.49538104,9.5342,9.00780333333333,160.60776,38.57
COFICAB Maroc,SULIMET,FLR2X-B T3,35,3M-1,PRODUCED,,LME Cash 3M-1 + 315$ + 1% + 163€,69FLR2X-B T30035,2,Feb,73.015,220.0284096227391,226.3465,25.55525,1113.47875,3271.5115503,9.5342,9.00780333333333,44.806020000000004,15.25
COFICAB Maroc,SULIMET,FLRY-A    ,35,3M-1,PRODUCED,,LME Cash 3M-1 + 315$ + 1% + 163€,69FLRY-A    0035,2,Feb,147.107,443.30672937746607,456.0317,51.48745,1235.6988000000001,5583.59623414,9.5342,9.00780333333333,37.95602,8.4
COFICAB Maroc,SULIMET,FLRY-A    ,50,3M-1,PRODUCED,,LME Cash 3M-1 + 315$ + 1% + 163€,69FLRY-A    0050,2,Feb,54.42999999999999,230.12977958578819,243.30209999999997,27.214999999999996,508.92049999999995,2828.61138182,9.5342,9.00780333333333,51.967874,9.35
COFICAB Maroc,SULIMET,FLRY-A    ,150,3M-1,PRODUCED,,LME Cash 3M-1 + 315$ + 1% + 163€,69FLRY-A    0150,2,Feb,22.488999999999997,275.7630021771158,295.95524,33.7335,418.74518,3240.4416292079995,9.5342,9.00780333333333,144.090072,18.62
COFICAB Maroc,SULIMET,FLRY-B    ,35,3M-1,PRODUCED,,LME Cash 3M-1 + 315$ + 1% + 163€,69FLRY-B    0035,2,Feb,17.414,52.476542151206985,53.9834,6.094899999999999,146.2776,660.96613228,9.5342,9.00780333333333,37.95602,8.4
COFICAB Maroc,SULIMET,FLRY-B    ,150,3M-1,PRODUCED,,LME Cash 3M-1 + 315$ + 1% + 163€,69FLRY-B    0150,2,Feb,13.550999999999998,165.5555562034355,178.33116,20.3265,252.31962,1952.5645656719998,9.5342,9.00780333333333,144.090072,18.62
COFICAB Maroc,SULIMET,IRT2      ,35,3M-1,PRODUCED,,LME Forward 3M (3M-1) + 373€ PSA,69IRT2      0035,2,Feb,3724.567,10436.948238436495,11918.6144,1303.59845,36984.95031,149158.658341616,9.41164,9.03864,40.047248,9.93
COFICAB Maroc,SULIMET,IRT2      ,50,3M-1,PRODUCED,,LME Forward 3M (3M-1) + 373€ PSA,69IRT2      0050,2,Feb,316.079,1336.3860033178837,1453.9633999999999,158.0395,3657.03403,17341.214123976,9.41164,9.03864,54.863544,11.57
COFICAB Maroc,SULIMET,NF3Z      ,50,3M-2,PRODUCED,,LME Cash 3M-2 + 373€ RSA,69NF3Z      0050,2,Feb,15.993,67.61860595314118,71.9685,7.9965,195.27453000000003,845.294022,9.032,8.659,52.854,12.21
